@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 95\nSize of the tree: 189\n','Number of leaves: 96\nSize of the tree: 191\n','Number of leaves: 89\nSize of the tree: 177\n','Number of leaves: 98\nSize of the tree: 195\n','Number of leaves: 97\nSize of the tree: 193\n','Number of leaves: 105\nSize of the tree: 209\n','Number of leaves: 100\nSize of the tree: 199\n','Number of leaves: 99\nSize of the tree: 197\n','Number of leaves: 101\nSize of the tree: 201\n','Number of leaves: 107\nSize of the tree: 213\n','Number of leaves: 104\nSize of the tree: 207\n','Number of leaves: 88\nSize of the tree: 175\n','Number of leaves: 92\nSize of the tree: 183\n','Number of leaves: 102\nSize of the tree: 203\n','Number of leaves: 94\nSize of the tree: 187\n','Number of leaves: 91\nSize of the tree: 181\n','Number of leaves: 109\nSize of the tree: 217\n','Number of leaves: 106\nSize of the tree: 211\n','Number of leaves: 93\nSize of the tree: 185\n','Number of leaves: 108\nSize of the tree: 215\n','Number of leaves: 103\nSize of the tree: 205\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 84\nSize of the tree: 167\n','Number of leaves: 83\nSize of the tree: 165\n','Number of leaves: 87\nSize of the tree: 173\n','Number of leaves: 111\nSize of the tree: 221\n','Number of leaves: 86\nSize of the tree: 171\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

vowel,29,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0109,891,99,89,10,0,89.89899,10.10101,0,0.888889,0.038042,0.120715,23.015203,41.990628,342.48373,46.413847,296.069883,3.459432,0.468827,2.990605,297.856628,3.008653,86.96957,1,9,0.011111,1,0.988889,89,0,0,0.9,1,0.947368,0.943398,1,1,0.89899,0.010101,0.989899,0.10101,0.901505,0.89899,0.897066,0.888934,0.992256,0.956087,0.897066,0.89899,1.292,0.001,1.28,0,1280,0,40950,128107,16435,98.989899,19.191919,?,?,?,?
vowel,29,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0109,891,99,90,9,0,90.909091,9.090909,0,0.9,0.040569,0.131397,24.544356,45.706391,342.48373,92.327662,250.156068,3.459432,0.932603,2.526829,289.494256,2.924184,84.527886,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.909091,0.009091,0.990909,0.090909,0.921488,0.909091,0.908887,0.903664,0.978788,0.932704,0.908887,0.909091,1.28,0.001,1.27,0,1270,0,40950,128107,16435,92.929293,18.916437,?,?,?,?
vowel,30,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0109,891,99,88,11,0,88.888889,11.111111,0,0.877778,0.043395,0.140988,26.254058,49.042724,342.48373,71.546337,270.937394,3.459432,0.72269,2.736741,285.034672,2.879138,83.225756,0.666667,6,0.011111,1,0.988889,89,0.333333,3,0.857143,0.666667,0.75,0.735206,0.974074,0.819929,0.888889,0.011111,0.988889,0.111111,0.904128,0.888889,0.887657,0.881945,0.988552,0.939731,0.887657,0.888889,1.293,0.001,1.29,0,1290,0,40950,128107,16435,95.959596,19.651056,?,?,?,?
vowel,30,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0109,891,99,87,12,0,87.878788,12.121212,0,0.866667,0.044809,0.141943,27.109666,49.374984,342.48373,104.527526,237.956204,3.459432,1.055834,2.403598,283.546256,2.864104,82.791161,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.878788,0.012121,0.987879,0.121212,0.883586,0.878788,0.879695,0.868473,0.972727,0.894012,0.879695,0.878788,1.285,0.001,1.28,0,1280,0,40950,128107,16435,94.949495,20.110193,?,?,?,?
vowel,30,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0109,891,99,86,13,0,86.868687,13.131313,0,0.855556,0.049341,0.147477,29.851332,51.30006,342.48373,102.906614,239.577116,3.459432,1.039461,2.419971,276.734648,2.795299,80.802276,1,9,0.011111,1,0.988889,89,0,0,0.9,1,0.947368,0.943398,1,1,0.868687,0.013131,0.986869,0.131313,0.869444,0.868687,0.865738,0.854697,0.973176,0.881973,0.865738,0.868687,1.282,0.001,1.28,0,1280,0,40950,128107,16435,92.929293,20.936639,?,?,?,?
vowel,30,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0109,891,99,84,15,0,84.848485,15.151515,0,0.833333,0.049065,0.151415,29.68415,52.66994,342.48373,126.964189,215.519541,3.459432,1.282467,2.176965,277.371347,2.801731,80.988182,0.777778,7,0,0,1,90,0.222222,2,1,0.777778,0.875,0.872278,0.882716,0.811791,0.848485,0.015152,0.984848,0.151515,0.862672,0.848485,0.848257,0.837517,0.965881,0.885531,0.848257,0.848485,1.303,0.001,1.3,0,1300,0,40950,128107,16435,93.939394,20.385675,?,?,?,?
vowel,30,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0109,891,99,91,8,0,91.919192,8.080808,0,0.911111,0.036718,0.114748,22.214593,39.915245,342.48373,58.533278,283.950452,3.459432,0.591245,2.868186,300.280064,3.033132,87.677176,1,9,0.022222,2,0.977778,88,0,0,0.818182,1,0.9,0.894427,1,1,0.919192,0.008081,0.991919,0.080808,0.932461,0.919192,0.911923,0.911967,0.991134,0.959831,0.911923,0.919192,1.304,0.001,1.3,0,1300,0,40950,128107,16435,97.979798,19.100092,?,?,?,?
vowel,30,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0109,891,99,93,6,0,93.939394,6.060606,0,0.933333,0.035246,0.107884,21.324132,37.527425,342.48373,42.354108,300.129622,3.459432,0.427819,3.031612,304.424693,3.074997,88.887345,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.939394,0.006061,0.993939,0.060606,0.944038,0.939394,0.938158,0.934264,0.99349,0.964232,0.938158,0.939394,1.297,0,1.29,0,1290,0,40950,128107,16435,98.989899,19.834711,?,?,?,?
vowel,30,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0109,891,99,93,6,0,93.939394,6.060606,0,0.933333,0.039509,0.119399,23.903008,41.53311,342.48373,59.501936,282.981795,3.459432,0.60103,2.858402,297.549202,3.005547,86.879807,0.777778,7,0,0,1,90,0.222222,2,1,0.777778,0.875,0.872278,0.976543,0.883333,0.939394,0.006061,0.993939,0.060606,0.943825,0.939394,0.938485,0.934326,0.990797,0.955786,0.938485,0.939394,1.312,0.001,1.3,0,1300,0,40950,128107,16435,96.969697,19.467401,?,?,?,?
vowel,30,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0109,891,99,82,17,0,82.828283,17.171717,0,0.811111,0.045411,0.151144,27.473448,52.575454,342.48373,92.124864,250.358866,3.459432,0.930554,2.528877,282.489875,2.853433,82.482714,0.777778,7,0.022222,2,0.977778,88,0.222222,2,0.777778,0.777778,0.777778,0.755556,0.948148,0.859702,0.828283,0.017172,0.982828,0.171717,0.825758,0.828283,0.825687,0.809361,0.975084,0.863153,0.825687,0.828283,1.322,0.001,1.31,0,1310,0,40950,128107,16435,93.939394,18.365473,?,?,?,?
vowel,30,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.011,891,99,86,13,0,86.868687,13.131313,0,0.855556,0.044933,0.147273,27.184378,51.228939,342.48373,99.634857,242.848873,3.459432,1.006413,2.453019,283.234172,2.860951,82.700037,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.868687,0.013131,0.986869,0.131313,0.882513,0.868687,0.868385,0.859608,0.979798,0.910229,0.868385,0.868687,1.305,0.001,1.3,0,1300,0,40950,128107,16435,93.939394,18.640955,?,?,?,?
vowel,30,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.011,891,99,85,14,0,85.858586,14.141414,0,0.844444,0.048678,0.15177,29.450331,52.793304,342.48373,99.890974,242.592756,3.459432,1.009,2.450432,275.97556,2.787632,80.580634,0.555556,5,0,0,1,90,0.444444,4,1,0.555556,0.714286,0.729325,0.974074,0.902381,0.858586,0.014141,0.985859,0.141414,0.880906,0.858586,0.857319,0.850628,0.975533,0.886548,0.857319,0.858586,1.294,0.001,1.28,0,1280,0,40950,128107,16435,94.949495,20.110193,?,?,?,?
vowel,31,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.011,891,99,83,16,0,83.838384,16.161616,0,0.822222,0.043964,0.149409,26.598331,51.972011,342.48373,104.508721,237.975009,3.459432,1.055644,2.403788,282.650376,2.855054,82.529578,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.838384,0.016162,0.983838,0.161616,0.855311,0.838384,0.833968,0.825737,0.969024,0.881499,0.833968,0.838384,1.308,0.001,1.29,0.01,1290,10,40950,128107,16435,93.939394,18.640955,?,?,?,?
vowel,31,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.011,891,99,88,11,0,88.888889,11.111111,0,0.877778,0.045379,0.140916,27.454454,49.017725,342.48373,84.117041,258.366689,3.459432,0.849667,2.609765,285.693527,2.885793,83.418131,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.888889,0.011111,0.988889,0.111111,0.89332,0.888889,0.888543,0.878988,0.981481,0.893769,0.888543,0.888889,1.306,0.001,1.29,0,1290,0,40950,128107,16435,94.949495,19.651056,?,?,?,?
vowel,31,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.011,891,99,90,9,0,90.909091,9.090909,0,0.9,0.043759,0.13581,26.47445,47.241494,342.48373,76.181078,266.302652,3.459432,0.769506,2.689926,289.314102,2.922365,84.475284,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.909091,0.009091,0.990909,0.090909,0.910101,0.909091,0.90587,0.899048,0.983277,0.912871,0.90587,0.909091,1.298,0.001,1.28,0,1280,0,40950,128107,16435,96.969697,18.82461,?,?,?,?
vowel,31,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.011,891,99,84,15,0,84.848485,15.151515,0,0.833333,0.043407,0.144442,26.261502,50.244338,342.48373,93.341764,249.141967,3.459432,0.942846,2.516586,285.038631,2.879178,83.226912,0.777778,7,0,0,1,90,0.222222,2,1,0.777778,0.875,0.872278,0.982716,0.932367,0.848485,0.015152,0.984848,0.151515,0.864509,0.848485,0.848705,0.838247,0.976094,0.884039,0.848705,0.848485,1.298,0.001,1.28,0,1280,0,40950,128107,16435,93.939394,18.181818,?,?,?,?
vowel,31,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.011,891,99,86,13,0,86.868687,13.131313,0,0.855556,0.050901,0.153447,30.79514,53.376772,342.48373,109.592415,232.891316,3.459432,1.106994,2.352438,275.604582,2.783885,80.472314,1,9,0,0,1,90,0,0,1,1,1,1,0.998765,0.988889,0.868687,0.013131,0.986869,0.131313,0.881198,0.868687,0.864311,0.857542,0.973176,0.865185,0.864311,0.868687,1.289,0.001,1.28,0,1280,0,40950,128107,16435,94.949495,20.477502,?,?,?,?
vowel,31,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.011,891,99,88,11,0,88.888889,11.111111,0,0.877778,0.049302,0.145685,29.827554,50.676444,342.48373,99.218363,243.265367,3.459432,1.002206,2.457226,281.261889,2.841029,82.124161,0.777778,7,0,0,1,90,0.222222,2,1,0.777778,0.875,0.872278,0.875309,0.809766,0.888889,0.011111,0.988889,0.111111,0.891919,0.888889,0.888127,0.878392,0.973064,0.889795,0.888127,0.888889,1.325,0,1.31,0,1310,0,40950,128107,16435,95.959596,20.844812,?,?,?,?
vowel,31,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.011,891,99,89,10,0,89.89899,10.10101,0,0.888889,0.045916,0.127816,27.779334,44.460889,342.48373,61.099283,281.384447,3.459432,0.617164,2.842267,290.479929,2.934141,84.815687,0.666667,6,0,0,1,90,0.333333,3,1,0.666667,0.8,0.803219,0.949383,0.842958,0.89899,0.010101,0.989899,0.10101,0.909366,0.89899,0.897483,0.891409,0.99147,0.956287,0.897483,0.89899,1.305,0.001,1.29,0,1290,0,40950,128107,16435,97.979798,20.936639,?,?,?,?
vowel,31,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.011,891,99,91,8,0,91.919192,8.080808,0,0.911111,0.039238,0.119205,23.738869,41.465642,342.48373,52.671479,289.812251,3.459432,0.532035,2.927396,297.647144,3.006537,86.908404,0.888889,8,0,0,1,90,0.111111,1,1,0.888889,0.941176,0.937614,1,1,0.919192,0.008081,0.991919,0.080808,0.922137,0.919192,0.916873,0.911133,0.99147,0.948996,0.916873,0.919192,1.314,0.001,1.3,0,1300,0,40950,128107,16435,97.979798,19.742883,?,?,?,?
vowel,31,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.011,891,99,91,8,0,91.919192,8.080808,0,0.911111,0.050886,0.137647,30.785918,47.880433,342.48373,96.875332,245.608398,3.459432,0.978539,2.480893,282.772792,2.856291,82.565321,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.919192,0.008081,0.991919,0.080808,0.927548,0.919192,0.917853,0.913094,0.9789,0.921638,0.917853,0.919192,1.295,0.001,1.28,0,1280,0,40950,128107,16435,95.959596,23.232323,?,?,?,?
vowel,31,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.011,891,99,84,15,0,84.848485,15.151515,0,0.833333,0.047033,0.150355,28.454672,52.300928,342.48373,103.055065,239.428666,3.459432,1.04096,2.418471,278.703944,2.815191,81.37728,0.888889,8,0.022222,2,0.977778,88,0.111111,1,0.8,0.888889,0.842105,0.826798,0.98642,0.872707,0.848485,0.015152,0.984848,0.151515,0.858356,0.848485,0.850034,0.836928,0.972166,0.892465,0.850034,0.848485,1.29,0,1.28,0,1280,0,40950,128107,16435,92.929293,20.20202,?,?,?,?
vowel,32,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.011,891,99,83,16,0,83.838384,16.161616,0,0.822222,0.049207,0.147341,29.770095,51.252569,342.48373,106.924272,235.559458,3.459432,1.080043,2.379388,279.964633,2.827926,81.745382,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.838384,0.016162,0.983838,0.161616,0.841414,0.838384,0.834854,0.821832,0.972952,0.884331,0.834854,0.838384,1.284,0.001,1.28,0,1280,0,40950,128107,16435,94.949495,21.212121,?,?,?,?
vowel,32,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.011,891,99,88,11,0,88.888889,11.111111,0,0.877778,0.044578,0.134752,26.969452,46.873491,342.48373,77.004937,265.478793,3.459432,0.777828,2.681604,290.128385,2.93059,84.713042,0.888889,8,0,0,1,90,0.111111,1,1,0.888889,0.941176,0.937614,0.983951,0.934343,0.888889,0.011111,0.988889,0.111111,0.900253,0.888889,0.889869,0.881621,0.986644,0.932031,0.889869,0.888889,1.311,0.001,1.31,0,1310,0,40950,128107,16435,96.969697,18.82461,?,?,?,?
vowel,32,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.011,891,99,85,14,0,85.858586,14.141414,0,0.844444,0.045075,0.141745,27.270514,49.306218,342.48373,78.634393,263.849337,3.459432,0.794287,2.665145,285.854985,2.887424,83.465274,0.888889,8,0.011111,1,0.988889,89,0.111111,1,0.888889,0.888889,0.888889,0.877778,0.983951,0.924162,0.858586,0.014141,0.985859,0.141414,0.865404,0.858586,0.857877,0.846265,0.984736,0.898558,0.857877,0.858586,1.348,0.001,1.34,0,1340,0,40950,128107,16435,96.969697,19.834711,?,?,?,?
vowel,32,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.011,891,99,85,14,0,85.858586,14.141414,0,0.844444,0.050569,0.1585,30.59432,55.134183,342.48373,114.591079,227.892651,3.459432,1.157486,2.301946,274.639723,2.774139,80.19059,0.888889,8,0,0,1,90,0.111111,1,1,0.888889,0.941176,0.937614,0.981481,0.930556,0.858586,0.014141,0.985859,0.141414,0.870943,0.858586,0.860371,0.84888,0.966891,0.87194,0.860371,0.858586,1.268,0,1.27,0,1270,0,40950,128107,16435,93.939394,19.467401,?,?,?,?
vowel,32,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.011,891,99,86,13,0,86.868687,13.131313,0,0.855556,0.044427,0.14362,26.878559,49.958184,342.48373,73.764127,268.719603,3.459432,0.745092,2.714339,282.961084,2.858193,82.620299,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.868687,0.013131,0.986869,0.131313,0.883622,0.868687,0.8647,0.858454,0.983165,0.907181,0.8647,0.868687,1.261,0.001,1.26,0,1260,0,40950,128107,16435,95.959596,19.283747,?,?,?,?
vowel,32,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.011,891,99,94,5,0,94.949495,5.050505,0,0.944444,0.037418,0.103783,22.638161,36.101106,342.48373,39.233793,303.249937,3.459432,0.396301,3.063131,304.130392,3.072024,88.801413,1,9,0.011111,1,0.988889,89,0,0,0.9,1,0.947368,0.943398,1,1,0.949495,0.005051,0.994949,0.050505,0.954178,0.949495,0.949211,0.945752,0.998541,0.990084,0.949211,0.949495,1.26,0.001,1.26,0,1260,0,40950,128107,16435,100,21.487603,?,?,?,?
vowel,32,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.011,891,99,94,5,0,94.949495,5.050505,0,0.944444,0.037904,0.112867,22.931722,39.260796,342.48373,46.119143,296.364587,3.459432,0.46585,2.993582,301.846055,3.04895,88.134422,0.888889,8,0,0,1,90,0.111111,1,1,0.888889,0.941176,0.937614,1,1,0.949495,0.005051,0.994949,0.050505,0.953926,0.949495,0.948586,0.945437,0.992817,0.958401,0.948586,0.949495,1.262,0.001,1.27,0,1270,0,40950,128107,16435,97.979798,19.651056,?,?,?,?
vowel,32,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.011,891,99,84,15,0,84.848485,15.151515,0,0.833333,0.050667,0.160421,30.653596,55.80251,342.48373,114.355109,228.128621,3.459432,1.155102,2.30433,270.815495,2.73551,79.073974,0.666667,6,0,0,1,90,0.333333,3,1,0.666667,0.8,0.803219,0.941975,0.865762,0.848485,0.015152,0.984848,0.151515,0.875839,0.848485,0.839171,0.837181,0.973401,0.878114,0.839171,0.848485,1.268,0.001,1.26,0,1260,0,40950,128107,16435,94.949495,19.100092,?,?,?,?
vowel,32,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.011,891,99,80,19,0,80.808081,19.191919,0,0.788889,0.055354,0.166372,33.48938,57.87253,342.48373,129.181944,213.301786,3.459432,1.304868,2.154563,268.58727,2.713003,78.423366,1,9,0,0,1,90,0,0,1,1,1,1,1,1,0.808081,0.019192,0.980808,0.191919,0.815383,0.808081,0.800941,0.788391,0.958025,0.821432,0.800941,0.808081,1.259,0.001,1.25,0,1250,0,40950,128107,16435,91.919192,19.834711,?,?,?,?
vowel,32,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.011,891,99,85,14,0,85.858586,14.141414,0,0.844444,0.050243,0.150229,30.397142,52.257217,342.48373,108.601843,233.881887,3.459432,1.096988,2.362443,278.867381,2.816842,81.425001,0.888889,8,0,0,1,90,0.111111,1,1,0.888889,0.941176,0.937614,0.937037,0.905556,0.858586,0.014141,0.985859,0.141414,0.885297,0.858586,0.850418,0.848949,0.971044,0.887578,0.850418,0.858586,1.256,0.001,1.25,0,1250,0,40950,128107,16435,93.939394,20.844812,?,?,?,?
vowel,33,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.011,891,99,84,15,0,84.848485,15.151515,0,0.833333,0.043535,0.140596,26.338383,48.906345,342.48373,100.471772,242.011958,3.459432,1.014866,2.444565,284.233509,2.871046,82.991828,0.888889,8,0.011111,1,0.988889,89,0.111111,1,0.888889,0.888889,0.888889,0.877778,0.955556,0.89927,0.848485,0.015152,0.984848,0.151515,0.850931,0.848485,0.844436,0.832564,0.975533,0.926026,0.844436,0.848485,1.277,0.001,1.27,0,1270,0,40950,128107,16435,96.969697,19.559229,?,?,?,?
vowel,33,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.011,891,99,87,12,0,87.878788,12.121212,0,0.866667,0.046629,0.145838,28.210384,50.729913,342.48373,101.298529,241.185202,3.459432,1.023217,2.436214,280.312092,2.831435,81.846835,0.888889,8,0.011111,1,0.988889,89,0.111111,1,0.888889,0.888889,0.888889,0.877778,0.987654,0.94152,0.878788,0.012121,0.987879,0.121212,0.890106,0.878788,0.877719,0.869636,0.97385,0.882007,0.877719,0.878788,1.268,0.001,1.26,0,1260,0,40950,128107,16435,92.929293,19.834711,?,?,?,?
vowel,33,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.011,891,99,88,11,0,88.888889,11.111111,0,0.877778,0.04769,0.143251,28.852626,49.829839,342.48373,70.670154,271.813576,3.459432,0.71384,2.745592,282.794634,2.856511,82.571699,0.888889,8,0,0,1,90,0.111111,1,1,0.888889,0.941176,0.937614,0.990123,0.947712,0.888889,0.011111,0.988889,0.111111,0.893825,0.888889,0.889055,0.879354,0.982043,0.886,0.889055,0.888889,1.294,0.001,1.29,0.01,1290,10,40950,128107,16435,96.969697,20.752984,?,?,?,?
vowel,33,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.011,891,99,87,12,0,87.878788,12.121212,0,0.866667,0.04274,0.131048,25.857495,45.585241,342.48373,61.030378,281.453352,3.459432,0.616468,2.842963,292.270573,2.952228,85.338528,0.888889,8,0,0,1,90,0.111111,1,1,0.888889,0.941176,0.937614,0.998765,0.988889,0.878788,0.012121,0.987879,0.121212,0.899301,0.878788,0.881053,0.873835,0.991919,0.963123,0.881053,0.878788,1.253,0.001,1.24,0,1240,0,40950,128107,16435,97.979798,20.018365,?,?,?,?
