@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 18\nSize of the tree: 35\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

ionosphere,30,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0135,316,35,29,6,0,82.857143,17.142857,0,0.594595,0.18601,0.365629,40.12191,75.64313,33.329976,26.076892,7.253084,0.952285,0.745054,0.207231,20.14619,0.575605,60.44466,0.538462,7,0,0,1,22,0.461538,6,1,0.538462,0.7,0.650444,0.786713,0.830743,0.828571,0.29011,0.70989,0.171429,0.865306,0.828571,0.813143,0.650444,0.786713,0.797314,0.79,0.828571,0.404,0.001,0.4,0,400,0,54544,100232,13403,91.428571,70,?,?,?,?
ionosphere,30,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0135,316,35,31,4,0,88.571429,11.428571,0,0.738806,0.175193,0.335071,37.78862,69.321327,33.329976,19.960272,13.369704,0.952285,0.570293,0.381992,21.405482,0.611585,64.222914,0.692308,9,0,0,1,22,0.307692,4,1,0.692308,0.818182,0.765375,0.86014,0.860304,0.885714,0.193407,0.806593,0.114286,0.903297,0.885714,0.880087,0.765375,0.86014,0.888885,0.867424,0.885714,0.308,0,0.31,0,310,0,54544,100232,13403,94.285714,75.714286,?,?,?,?
ionosphere,30,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0135,316,35,34,1,0,97.142857,2.857143,0,0.937833,0.039899,0.126211,8.606216,26.111263,33.329976,2.854659,30.475316,0.952285,0.081562,0.870723,30.680344,0.876581,92.050303,0.923077,12,0,0,1,22,0.076923,1,1,0.923077,0.96,0.939651,1,1,0.971429,0.048352,0.951648,0.028571,0.972671,0.971429,0.971175,0.939651,1,1,0.968889,0.971429,0.413,0,0.41,0,410,0,54544,100232,13403,100,55.714286,?,?,?,?
ionosphere,30,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0135,316,35,32,3,0,91.428571,8.571429,0,0.807339,0.101161,0.256611,21.820249,53.089005,33.329976,12.072229,21.257747,0.952285,0.344921,0.607364,26.200796,0.748594,78.610308,0.769231,10,0,0,1,22,0.230769,3,1,0.769231,0.869565,0.822753,0.954545,0.95716,0.914286,0.145055,0.854945,0.085714,0.924571,0.914286,0.911431,0.822753,0.954545,0.962537,0.902868,0.914286,0.327,0,0.32,0,320,0,54544,100232,13403,97.142857,57.142857,?,?,?,?
ionosphere,30,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0135,316,35,31,4,0,88.571429,11.428571,0,0.747292,0.125643,0.306152,27.101003,63.338232,33.329976,18.116794,15.213182,0.952285,0.517623,0.434662,24.199399,0.691411,72.605511,0.769231,10,0.045455,1,0.954545,21,0.230769,3,0.909091,0.769231,0.833333,0.75333,0.93007,0.921212,0.885714,0.161938,0.838062,0.114286,0.887662,0.885714,0.883437,0.75333,0.93007,0.939963,0.873188,0.885714,0.516,0,0.52,0,520,0,54544,100232,13403,94.285714,58.571429,?,?,?,?
ionosphere,31,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0135,315,36,32,4,0,88.888889,11.111111,0,0.741935,0.207671,0.323845,45.047269,67.422088,33.969909,17.508042,16.461867,0.943609,0.486334,0.457274,18.901041,0.525029,55.640541,0.692308,9,0,0,1,23,0.307692,4,1,0.692308,0.818182,0.767948,0.876254,0.869309,0.888889,0.196581,0.803419,0.111111,0.90535,0.888889,0.883232,0.767948,0.876254,0.897776,0.869091,0.888889,0.161,0,0.16,0,160,0,54544,99923,13712,97.222222,81.944444,?,?,?,?
ionosphere,31,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0135,316,35,32,3,0,91.428571,8.571429,0,0.807339,0.177721,0.285012,38.333912,58.964669,33.329976,14.837029,18.492946,0.952285,0.423915,0.52837,21.720831,0.620595,65.169057,0.769231,10,0,0,1,22,0.230769,3,1,0.769231,0.869565,0.822753,0.912587,0.934249,0.914286,0.145055,0.854945,0.085714,0.924571,0.914286,0.911431,0.822753,0.912587,0.894084,0.902868,0.914286,0.157,0,0.16,0,160,0,54544,100232,13403,97.142857,91.428571,?,?,?,?
ionosphere,31,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0135,316,35,32,3,0,91.428571,8.571429,0,0.807339,0.167124,0.30211,36.048358,62.502117,33.329976,17.222448,16.107528,0.952285,0.49207,0.460215,22.249291,0.635694,66.754596,0.769231,10,0,0,1,22,0.230769,3,1,0.769231,0.869565,0.822753,0.870629,0.896703,0.914286,0.145055,0.854945,0.085714,0.924571,0.914286,0.911431,0.822753,0.870629,0.862215,0.902868,0.914286,0.172,0,0.17,0,170,0,54544,100232,13403,97.142857,77.142857,?,?,?,?
ionosphere,31,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0135,316,35,32,3,0,91.428571,8.571429,0,0.813499,0.142913,0.296444,30.825936,61.329946,33.329976,15.981941,17.348035,0.952285,0.456627,0.495658,23.702339,0.67721,71.114181,0.846154,11,0.045455,1,0.954545,21,0.153846,2,0.916667,0.846154,0.88,0.815076,0.944056,0.92634,0.914286,0.113586,0.886414,0.085714,0.914389,0.914286,0.913524,0.815076,0.944056,0.952001,0.906667,0.914286,0.354,0,0.35,0,350,0,54544,100232,13403,97.142857,71.428571,?,?,?,?
ionosphere,31,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0135,316,35,31,4,0,88.571429,11.428571,0,0.738806,0.198649,0.347,42.848185,71.789066,33.329976,20.853159,12.476817,0.952285,0.595805,0.35648,19.559106,0.558832,58.683228,0.692308,9,0,0,1,22,0.307692,4,1,0.692308,0.818182,0.765375,0.93007,0.913294,0.885714,0.193407,0.806593,0.114286,0.903297,0.885714,0.880087,0.765375,0.93007,0.942157,0.867424,0.885714,0.25,0,0.25,0,250,0,54544,100232,13403,94.285714,70,?,?,?,?
ionosphere,31,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0135,316,35,32,3,0,91.428571,8.571429,0,0.807339,0.112731,0.299282,24.31582,61.91704,33.329976,19.723487,13.606488,0.952285,0.563528,0.388757,25.315781,0.723308,75.954995,0.769231,10,0,0,1,22,0.230769,3,1,0.769231,0.869565,0.822753,0.93007,0.919892,0.914286,0.145055,0.854945,0.085714,0.924571,0.914286,0.911431,0.822753,0.93007,0.942542,0.902868,0.914286,0.27,0,0.27,0,270,0,54544,100232,13403,91.428571,57.142857,?,?,?,?
ionosphere,31,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0135,316,35,28,7,0,80,20,0,0.484211,0.232146,0.387716,50.851876,81.618378,32.502297,25.278745,7.223552,0.928637,0.72225,0.206387,16.0696,0.459131,49.441428,0.416667,5,0,0,1,23,0.583333,7,1,0.416667,0.588235,0.565194,0.84058,0.836627,0.8,0.383333,0.616667,0.2,0.846667,0.8,0.772031,0.565194,0.84058,0.865018,0.72808,0.8,0.192,0.001,0.19,0,190,0,54544,100232,13403,97.142857,85.714286,?,?,?,?
ionosphere,31,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0135,316,35,31,4,0,88.571429,11.428571,0,0.724409,0.118064,0.273553,25.862034,57.585781,32.502297,15.525103,16.977194,0.928637,0.443574,0.485063,24.200824,0.691452,74.458813,0.666667,8,0,0,1,23,0.333333,4,1,0.666667,0.8,0.753592,0.916667,0.945238,0.885714,0.219048,0.780952,0.114286,0.902646,0.885714,0.878857,0.753592,0.916667,0.901911,0.86,0.885714,0.281,0,0.28,0,280,0,54544,100232,13403,97.142857,64.285714,?,?,?,?
ionosphere,31,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0135,316,35,33,2,0,94.285714,5.714286,0,0.867925,0.062625,0.235112,13.718053,49.493551,32.502297,12.717093,19.785204,0.928637,0.363346,0.565292,27.992495,0.799786,86.124668,0.833333,10,0,0,1,23,0.166667,2,1,0.833333,0.909091,0.875595,0.956522,0.946429,0.942857,0.109524,0.890476,0.057143,0.947429,0.942857,0.94145,0.875595,0.956522,0.965135,0.933712,0.942857,0.515,0.001,0.52,0,520,0,54544,100232,13403,94.285714,50,?,?,?,?
ionosphere,31,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0135,316,35,31,4,0,88.571429,11.428571,0,0.735849,0.129152,0.320089,28.290979,67.382036,32.502297,27.186421,5.315876,0.928637,0.776755,0.151882,23.081356,0.659467,71.01454,0.75,9,0.043478,1,0.956522,22,0.25,3,0.9,0.75,0.818182,0.742352,0.880435,0.887662,0.885714,0.179193,0.820807,0.114286,0.886857,0.885714,0.8829,0.742352,0.880435,0.870632,0.867424,0.885714,0.516,0,0.51,0,510,0,54544,100232,13403,94.285714,58.571429,?,?,?,?
ionosphere,32,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0135,315,36,30,6,0,83.333333,16.666667,0,0.626298,0.181218,0.398115,39.309308,82.884503,33.969909,55.211074,-21.241165,0.943609,1.533641,-0.590032,20.438089,0.567725,60.165274,0.692308,9,0.086957,2,0.913043,21,0.307692,4,0.818182,0.692308,0.75,0.631214,0.722408,0.790072,0.833333,0.227982,0.772018,0.166667,0.832121,0.833333,0.829861,0.631214,0.722408,0.740683,0.8125,0.833333,0.514,0,0.51,0,510,0,54544,99923,13712,86.111111,55.555556,?,?,?,?
ionosphere,32,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0135,316,35,32,3,0,91.428571,8.571429,0,0.797688,0.085444,0.257648,18.716635,54.237571,32.502297,15.871404,16.630893,0.928637,0.453469,0.475168,26.427465,0.75507,81.309531,0.75,9,0,0,1,23,0.25,3,1,0.75,0.857143,0.814531,0.923913,0.932143,0.914286,0.164286,0.835714,0.085714,0.924176,0.914286,0.910787,0.814531,0.923913,0.93543,0.897959,0.914286,0.517,0.001,0.52,0,520,0,54544,100232,13403,94.285714,52.857143,?,?,?,?
ionosphere,32,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0135,316,35,31,4,0,88.571429,11.428571,0,0.724409,0.16271,0.330363,35.641833,69.544866,32.502297,20.314985,12.187312,0.928637,0.580428,0.348209,21.201213,0.605749,65.229891,0.666667,8,0,0,1,23,0.333333,4,1,0.666667,0.8,0.753592,0.865942,0.864947,0.885714,0.219048,0.780952,0.114286,0.902646,0.885714,0.878857,0.753592,0.865942,0.892127,0.86,0.885714,0.475,0,0.47,0,470,0,54544,100232,13403,97.142857,70,?,?,?,?
ionosphere,32,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0135,316,35,34,1,0,97.142857,2.857143,0,0.935305,0.06255,0.185795,13.701644,39.111766,32.502297,8.025217,24.47708,0.928637,0.229292,0.699345,28.454305,0.81298,87.54552,0.916667,11,0,0,1,23,0.083333,1,1,0.916667,0.956522,0.937268,0.967391,0.964286,0.971429,0.054762,0.945238,0.028571,0.972619,0.971429,0.971111,0.937268,0.967391,0.974677,0.967623,0.971429,0.517,0.001,0.52,0,520,0,54544,100232,13403,97.142857,58.571429,?,?,?,?
ionosphere,32,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0135,316,35,32,3,0,91.428571,8.571429,0,0.805915,0.151968,0.251149,33.288742,52.869419,32.502297,11.197446,21.304851,0.928637,0.319927,0.60871,22.706348,0.648753,69.860749,0.833333,10,0.043478,1,0.956522,22,0.166667,2,0.909091,0.833333,0.869565,0.807607,0.971014,0.957702,0.914286,0.124431,0.875569,0.085714,0.914069,0.914286,0.913334,0.807607,0.971014,0.975367,0.902868,0.914286,0.187,0,0.19,0,190,0,54544,100232,13403,100,87.142857,?,?,?,?
ionosphere,32,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0135,316,35,32,3,0,91.428571,8.571429,0,0.813499,0.074807,0.232925,16.135674,48.188677,33.329976,9.165294,24.164681,0.952285,0.261866,0.690419,27.912771,0.797508,83.746748,0.846154,11,0.045455,1,0.954545,21,0.153846,2,0.916667,0.846154,0.88,0.815076,0.993007,0.988588,0.914286,0.113586,0.886414,0.085714,0.914389,0.914286,0.913524,0.815076,0.993007,0.99338,0.906667,0.914286,0.512,0.001,0.51,0,510,0,54544,100232,13403,97.142857,55.714286,?,?,?,?
ionosphere,32,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0135,316,35,27,8,0,77.142857,22.857143,0,0.477612,0.23757,0.438506,51.243236,90.72036,33.329976,41.285985,-7.956009,0.952285,1.1796,-0.227315,15.95246,0.455785,47.8622,0.538462,7,0.090909,2,0.909091,20,0.461538,6,0.777778,0.538462,0.636364,0.494788,0.688811,0.74952,0.771429,0.323876,0.676124,0.228571,0.772405,0.771429,0.760173,0.494788,0.688811,0.714003,0.734848,0.771429,0.259,0,0.26,0,260,0,54544,100232,13403,88.571429,62.857143,?,?,?,?
ionosphere,32,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0135,316,35,30,5,0,85.714286,14.285714,0,0.667932,0.246835,0.361652,53.241817,74.820481,33.329976,21.407748,11.922227,0.952285,0.61165,0.340635,16.404719,0.468706,49.219114,0.615385,8,0,0,1,22,0.384615,5,1,0.615385,0.761905,0.708113,0.828671,0.835501,0.857143,0.241758,0.758242,0.142857,0.883598,0.857143,0.847425,0.708113,0.828671,0.84617,0.829932,0.857143,0.159,0.001,0.16,0,160,0,54544,100232,13403,100,94.285714,?,?,?,?
ionosphere,32,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0135,316,35,28,7,0,80,20,0,0.550459,0.284367,0.3648,61.337256,75.471682,33.329976,21.26691,12.063066,0.952285,0.607626,0.344659,13.738199,0.39252,41.218748,0.615385,8,0.090909,2,0.909091,20,0.384615,5,0.8,0.615385,0.695652,0.560968,0.832168,0.843934,0.8,0.275524,0.724476,0.2,0.8,0.8,0.79334,0.560968,0.832168,0.853754,0.773358,0.8,0.198,0,0.19,0,190,0,54544,100232,13403,100,95.714286,?,?,?,?
ionosphere,32,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0135,316,35,29,6,0,82.857143,17.142857,0,0.608209,0.182324,0.385867,39.326852,79.830168,33.329976,30.976232,2.353743,0.952285,0.885035,0.06725,19.990114,0.571146,59.976383,0.615385,8,0.045455,1,0.954545,21,0.384615,5,0.888889,0.615385,0.727273,0.630081,0.884615,0.88813,0.828571,0.258641,0.741359,0.171429,0.837851,0.828571,0.82013,0.630081,0.884615,0.86829,0.801136,0.828571,0.415,0,0.41,0,410,0,54544,100232,13403,88.571429,57.142857,?,?,?,?
ionosphere,33,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0135,315,36,31,5,0,86.111111,13.888889,0,0.683099,0.158662,0.327921,34.416583,68.270733,33.969909,19.088555,14.881354,0.943609,0.530238,0.413371,22.500547,0.625015,66.236702,0.692308,9,0.043478,1,0.956522,22,0.307692,4,0.9,0.692308,0.782609,0.695792,0.936455,0.91704,0.861111,0.212282,0.787718,0.138889,0.865598,0.861111,0.856305,0.695792,0.936455,0.947071,0.840284,0.861111,0.197,0.001,0.2,0,200,0,54544,99923,13712,97.222222,66.666667,?,?,?,?
ionosphere,33,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0136,316,35,32,3,0,91.428571,8.571429,0,0.797688,0.16641,0.298794,36.452408,62.899259,32.502297,16.477442,16.024855,0.928637,0.470784,0.457853,21.565985,0.616171,66.352188,0.75,9,0,0,1,23,0.25,3,1,0.75,0.857143,0.814531,0.876812,0.879893,0.914286,0.164286,0.835714,0.085714,0.924176,0.914286,0.910787,0.814531,0.876812,0.902456,0.897959,0.914286,0.4,0,0.4,0,400,0,54544,100232,13403,97.142857,77.142857,?,?,?,?
ionosphere,33,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0136,316,35,35,0,0,100,0,0,1,0.060162,0.106837,13.178462,22.490335,32.502297,3.39537,29.106926,0.928637,0.097011,0.831626,29.081526,0.830901,89.475296,1,12,0,0,1,23,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.515,0,0.52,0,520,0,54544,100232,13403,100,64.285714,?,?,?,?
ionosphere,33,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0136,316,35,30,5,0,85.714286,14.285714,0,0.662813,0.243791,0.323101,53.402855,68.016082,32.502297,17.450863,15.051434,0.928637,0.498596,0.430041,16.285398,0.465297,50.105377,0.666667,8,0.043478,1,0.956522,22,0.333333,4,0.888889,0.666667,0.761905,0.676809,0.916667,0.896083,0.857143,0.233954,0.766046,0.142857,0.860806,0.857143,0.851312,0.676809,0.916667,0.930564,0.829932,0.857143,0.239,0,0.24,0,240,0,54544,100232,13403,100,95.714286,?,?,?,?
ionosphere,33,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0136,316,35,29,6,0,82.857143,17.142857,0,0.619565,0.243679,0.333879,53.378275,70.285065,32.502297,17.89705,14.605246,0.928637,0.511344,0.417293,15.751355,0.450039,48.462283,0.75,9,0.130435,3,0.869565,20,0.25,3,0.75,0.75,0.75,0.619565,0.902174,0.876446,0.828571,0.209006,0.790994,0.171429,0.828571,0.828571,0.828571,0.619565,0.902174,0.922045,0.809783,0.828571,0.141,0,0.14,0,140,0,54544,100232,13403,100,94.285714,?,?,?,?
ionosphere,33,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0136,316,35,32,3,0,91.428571,8.571429,0,0.807339,0.134503,0.290581,29.01209,60.116928,33.329976,14.634562,18.695414,0.952285,0.41813,0.534155,24.115952,0.689027,72.355144,0.769231,10,0,0,1,22,0.230769,3,1,0.769231,0.869565,0.822753,0.951049,0.94476,0.914286,0.145055,0.854945,0.085714,0.924571,0.914286,0.911431,0.822753,0.951049,0.95904,0.902868,0.914286,0.338,0,0.33,0,330,0,54544,100232,13403,97.142857,65.714286,?,?,?,?
ionosphere,33,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0136,316,35,28,7,0,80,20,0,0.550459,0.195556,0.399872,42.180901,82.727632,33.329976,33.315808,0.014167,0.952285,0.95188,0.000405,18.846497,0.538471,56.545188,0.615385,8,0.090909,2,0.909091,20,0.384615,5,0.8,0.615385,0.695652,0.560968,0.853147,0.842556,0.8,0.275524,0.724476,0.2,0.8,0.8,0.79334,0.560968,0.853147,0.87058,0.773358,0.8,0.521,0,0.52,0,520,0,54544,100232,13403,94.285714,62.857143,?,?,?,?
ionosphere,33,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0136,316,35,35,0,0,100,0,0,1,0.096282,0.151324,20.76785,31.306759,33.329976,5.625255,27.70472,0.952285,0.160722,0.791563,27.70472,0.791563,83.122534,1,13,0,0,1,22,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.219,0,0.22,0,220,0,54544,100232,13403,100,74.285714,?,?,?,?
ionosphere,33,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0136,316,35,32,3,0,91.428571,8.571429,0,0.807339,0.288405,0.334038,62.208288,69.107496,33.329976,19.322124,14.007852,0.952285,0.552061,0.400224,14.57411,0.416403,43.726735,0.769231,10,0,0,1,22,0.230769,3,1,0.769231,0.869565,0.822753,0.923077,0.932512,0.914286,0.145055,0.854945,0.085714,0.924571,0.914286,0.911431,0.822753,0.923077,0.929018,0.902868,0.914286,0.119,0.001,0.12,0,120,0,54544,100232,13403,100,98.571429,?,?,?,?
ionosphere,33,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0136,316,35,29,6,0,82.857143,17.142857,0,0.594595,0.207952,0.380949,44.854679,78.812758,33.329976,23.860417,9.469559,0.952285,0.681726,0.270559,18.443243,0.52695,55.335301,0.538462,7,0,0,1,22,0.461538,6,1,0.538462,0.7,0.650444,0.870629,0.849866,0.828571,0.29011,0.70989,0.171429,0.865306,0.828571,0.813143,0.650444,0.870629,0.894072,0.79,0.828571,0.203,0.001,0.2,0,200,0,54544,100232,13403,94.285714,72.857143,?,?,?,?
ionosphere,34,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0136,315,36,33,3,0,91.666667,8.333333,0,0.816327,0.133492,0.294431,28.956696,61.298274,33.969909,19.134708,14.835201,0.943609,0.53152,0.412089,24.481834,0.680051,72.069178,0.846154,11,0.043478,1,0.956522,22,0.153846,2,0.916667,0.846154,0.88,0.817861,0.899666,0.910528,0.916667,0.113991,0.886009,0.083333,0.916667,0.916667,0.915887,0.817861,0.899666,0.883316,0.908085,0.916667,0.503,0,0.5,0,500,0,54544,99923,13712,97.222222,61.111111,?,?,?,?
ionosphere,34,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.4 -M 0.05 -N 100 -V 10 -S 0 -E 20 -H 20 -B -do-not-check-capabilities -num-decimal-places 4 -batch-size 256',-5990607817048210779,20191004.0136,316,35,31,4,0,88.571429,11.428571,0,0.724409,0.103221,0.276328,22.610711,58.170036,32.502297,10.991838,21.510458,0.928637,0.314053,0.614585,24.857786,0.710222,76.480091,0.666667,8,0,0,1,23,0.333333,4,1,0.666667,0.8,0.753592,0.992754,0.986645,0.885714,0.219048,0.780952,0.114286,0.902646,0.885714,0.878857,0.753592,0.992754,0.993136,0.86,0.885714,0.467,0.001,0.46,0,460,0,54544,100232,13403,100,58.571429,?,?,?,?
